Running,2020-10-26 17:45:01,false,"Slippery Rock Running","0.26","12","00:01:13.3","156","161","1.2","189","203","4:44","4:29","--","--","1.80","0.0","0.0","0.0","0.0","0.0","1:13.3","0:00","0.0","0:00","No","01:13.32","1","0.0"
Running,2020-10-26 17:41:45,false,"Slippery Rock Running","0.26","12","00:01:13.6","156","159","1.2","195","201","4:46","4:41","--","--","1.74","0.0","0.0","0.0","0.0","0.0","1:13.6","0:00","0.0","0:00","No","01:13.59","1","0.0"
Running,2020-10-26 17:38:29,false,"Slippery Rock Running","0.26","11","00:01:13.9","153","165","1.1","192","208","4:46","4:37","--","--","1.76","0.0","0.0","0.0","0.0","0.0","1:13.9","0:00","0.0","0:00","No","01:13.88","1","0.0"
Running,2020-10-26 17:35:23,false,"Slippery Rock Running","0.26","8","00:01:12.5","127","139","1.0","195","207","4:35","4:30","--","--","1.80","0.0","0.0","0.0","0.0","0.0","1:12.5","0:00","0.0","0:00","No","01:12.53","1","0.0"
Running,2020-10-25 17:38:42,false,"Slippery Rock Running","3.84","278","00:29:25","150","174","3.2","169","179","7:40","6:53","206","190","1.24","0.0","0.0","0.0","0.0","0.0","29:25","0:00","0.0","0:00","No","06:51.54","4","0.0"
Running,2020-10-24 17:09:38,false,"Slippery Rock Running","10.02","743","01:19:40","154","178","4.3","167","175","7:57","6:47","508","463","1.21","0.0","0.0","0.0","0.0","0.0","1:19:40","0:00","0.0","0:00","No","00:07.42","11","0.0"
Running,2020-10-23 17:56:06,false,"Slippery Rock Running","5.49","470","00:45:24","160","178","4.2","166","176","8:16","7:05","251","327","1.17","0.0","0.0","0.0","0.0","0.0","45:24","0:00","0.0","0:00","No","03:40.86","6","0.0"
Running,2020-10-22 18:38:35,false,"Slippery Rock Running","0.51","54","00:04:24.9","180","194","2.3","167","175","8:40","8:16","--","--","1.11","0.0","0.0","0.0","0.0","0.0","4:24.9","0:00","0.0","0:00","No","04:24.91","1","0.0"
Running,2020-10-22 18:30:01,false,"Slippery Rock Running","0.65","38","00:03:26.3","172","190","1.8","185","204","5:19","5:05","--","--","1.63","0.0","0.0","0.0","0.0","0.0","3:26.3","0:00","0.0","0:00","No","03:26.29","1","0.0"
Running,2020-10-22 18:22:00,false,"Slippery Rock Running","0.64","41","00:03:34.0","176","183","2.0","183","193","5:36","5:28","--","--","1.57","0.0","0.0","0.0","0.0","0.0","3:34.0","0:00","0.0","0:00","No","03:33.98","1","0.0"
